2024-04-14 23:17:33.452443+00	1365727
2024-04-14 23:17:31.260562+00	1365726
2024-04-14 23:17:29.104039+00	1365725
2024-04-14 23:17:26.652874+00	1365724
2024-04-14 23:17:22.186918+00	1365723
2024-04-14 23:17:19.459915+00	1365722
2024-04-14 23:17:16.722013+00	1365721
2024-04-14 23:17:12.437081+00	1365720
2024-04-14 23:17:10.149431+00	1365719
2024-04-14 23:17:07.561405+00	1365718
2024-04-14 23:17:05.158483+00	1365717
2024-04-14 23:17:00.871465+00	1365716
2024-04-14 23:16:58.58552+00	1365715
2024-04-14 23:16:56.107901+00	1365714
2024-04-14 23:16:53.73646+00	1365713
2024-04-14 23:16:48.745567+00	1365712
2024-04-14 23:16:46.243116+00	1365711
2024-04-14 23:16:44.10697+00	1365710
2024-04-14 23:16:39.869948+00	1365709
2024-04-14 23:16:37.388346+00	1365708
2024-04-14 23:16:35.115144+00	1365707
2024-04-14 23:16:30.869002+00	1365706
2024-04-14 23:16:28.777228+00	1365705
2024-04-14 23:16:26.461689+00	1365704
2024-04-14 23:16:22.00954+00	1365703
2024-04-14 23:16:19.858493+00	1365702
2024-04-14 23:16:17.221896+00	1365701
2024-04-14 23:16:12.935357+00	1365700
2024-04-14 23:16:10.55103+00	1365699
2024-04-14 23:16:08.308778+00	1365698
2024-04-14 23:16:04.076837+00	1365697
2024-04-14 23:16:01.886172+00	1365696
2024-04-14 23:15:57.687823+00	1365695
2024-04-14 23:15:55.462011+00	1365694
2024-04-14 23:15:53.267877+00	1365693
2024-04-14 23:15:49.079413+00	1365692
2024-04-14 23:15:46.653332+00	1365691
2024-04-14 23:15:44.176934+00	1365690
2024-04-14 23:15:39.706467+00	1365689
2024-04-14 23:15:37.558825+00	1365688
2024-04-14 23:15:35.291038+00	1365687
2024-04-14 23:15:32.866004+00	1365686
2024-04-14 23:15:28.171096+00	1365685
2024-04-14 23:15:25.701393+00	1365684
2024-04-14 23:15:23.44642+00	1365683
2024-04-14 23:15:18.963821+00	1365682
2024-04-14 23:15:16.57404+00	1365681
2024-04-14 23:15:13.547819+00	1365680
2024-04-14 23:15:11.354685+00	1365679
2024-04-14 23:15:07.153944+00	1365678
2024-04-14 23:15:05.009299+00	1365677
2024-04-14 23:15:00.783336+00	1365676
2024-04-14 23:14:58.41027+00	1365675
2024-04-14 23:14:56.098566+00	1365674
2024-04-14 23:14:51.883028+00	1365673
2024-04-14 23:14:49.774553+00	1365672
2024-04-14 23:14:45.695663+00	1365671
2024-04-14 23:14:43.554436+00	1365670
2024-04-14 23:14:41.236921+00	1365669
2024-04-14 23:14:41.232545+00	1365668
2024-04-14 23:14:36.863464+00	1365667
2024-04-14 23:14:34.516385+00	1365666
2024-04-14 23:14:30.348969+00	1365665
2024-04-14 23:14:28.196828+00	1365664
2024-04-14 23:14:25.794642+00	1365663
2024-04-14 23:14:21.495294+00	1365662
2024-04-14 23:14:19.378727+00	1365661
2024-04-14 23:14:17.142879+00	1365660
2024-04-14 23:14:12.679085+00	1365659
2024-04-14 23:14:10.556407+00	1365658
2024-04-14 23:14:08.25577+00	1365657
2024-04-14 23:14:04.111885+00	1365656
2024-04-14 23:14:01.736862+00	1365655
2024-04-14 23:13:59.005779+00	1365654
2024-04-14 23:13:54.760395+00	1365653
2024-04-14 23:13:52.569639+00	1365652
2024-04-14 23:13:48.890243+00	1365651
2024-04-14 23:13:46.671492+00	1365650
2024-04-14 23:13:44.362666+00	1365649
2024-04-14 23:13:40.193423+00	1365648
2024-04-14 23:13:38.136837+00	1365647
2024-04-14 23:13:35.876718+00	1365646
2024-04-14 23:13:31.425341+00	1365645
2024-04-14 23:13:28.807889+00	1365644
2024-04-14 23:13:24.293385+00	1365643
2024-04-14 23:13:22.100669+00	1365642
2024-04-14 23:13:19.750985+00	1365641
2024-04-14 23:13:15.405175+00	1365640
2024-04-14 23:13:13.22634+00	1365639
2024-04-14 23:13:10.863933+00	1365638
2024-04-14 23:13:06.695021+00	1365637
2024-04-14 23:13:04.61493+00	1365636
2024-04-14 23:13:00.367942+00	1365635
2024-04-14 23:12:58.273912+00	1365634
2024-04-14 23:12:56.236978+00	1365633
2024-04-14 23:12:52.059922+00	1365632
2024-04-14 23:12:49.373217+00	1365631
2024-04-14 23:12:45.274854+00	1365630
2024-04-14 23:12:43.213863+00	1365629
2024-04-14 23:12:40.951608+00	1365628
2024-04-14 23:12:38.544992+00	1365627
2024-04-14 23:12:36.360062+00	1365626
2024-04-14 23:12:34.10093+00	1365625
2024-04-14 23:12:31.961421+00	1365624
2024-04-14 23:12:29.199475+00	1365623
2024-04-14 23:12:24.057302+00	1365622
2024-04-14 23:12:21.906989+00	1365621
2024-04-14 23:12:19.605145+00	1365620
2024-04-14 23:12:14.677378+00	1365619
2024-04-14 23:12:12.544966+00	1365618
2024-04-14 23:12:10.277369+00	1365617
2024-04-14 23:12:06.096078+00	1365616
2024-04-14 23:12:03.943949+00	1365615
2024-04-14 23:11:59.562905+00	1365614
2024-04-14 23:11:57.229762+00	1365613
2024-04-14 23:11:54.925456+00	1365612
2024-04-14 23:11:50.616561+00	1365611
2024-04-14 23:11:48.418156+00	1365610
2024-04-14 23:11:46.21615+00	1365609
2024-04-14 23:11:42.086531+00	1365608
2024-04-14 23:11:39.888596+00	1365607
2024-04-14 23:11:35.59921+00	1365606
2024-04-14 23:11:33.523572+00	1365605
2024-04-14 23:11:31.31629+00	1365604
2024-04-14 23:11:28.933468+00	1365603
2024-04-14 23:11:26.114165+00	1365602
2024-04-14 23:11:21.303021+00	1365601
2024-04-14 23:11:18.998711+00	1365600
2024-04-14 23:11:14.793785+00	1365599
2024-04-14 23:11:12.617633+00	1365598
2024-04-14 23:11:09.995123+00	1365597
2024-04-14 23:11:05.803093+00	1365596
2024-04-14 23:11:03.422917+00	1365595
2024-04-14 23:11:01.133553+00	1365594
2024-04-14 23:10:58.663377+00	1365593
2024-04-14 23:10:54.120423+00	1365592
2024-04-14 23:10:52.006402+00	1365591
2024-04-14 23:10:48.064753+00	1365590
2024-04-14 23:10:45.946897+00	1365589
2024-04-14 23:10:41.980036+00	1365588
2024-04-14 23:10:39.79616+00	1365587
2024-04-14 23:10:35.541122+00	1365586
2024-04-14 23:10:33.224197+00	1365585
2024-04-14 23:10:31.023593+00	1365584
2024-04-14 23:10:28.681181+00	1365583
2024-04-14 23:10:24.432587+00	1365582
2024-04-14 23:10:22.198231+00	1365581
2024-04-14 23:10:19.843722+00	1365580
2024-04-14 23:10:15.438085+00	1365579
2024-04-14 23:10:13.315251+00	1365578
2024-04-14 23:10:11.034459+00	1365577
2024-04-14 23:10:07.901305+00	1365576
2024-04-14 23:10:03.441455+00	1365575
2024-04-14 23:10:01.184632+00	1365574
2024-04-14 23:09:58.809592+00	1365573
2024-04-14 23:09:54.68125+00	1365572
2024-04-14 23:09:51.998992+00	1365571
2024-04-14 23:09:49.902967+00	1365570
2024-04-14 23:09:47.107624+00	1365569
2024-04-14 23:09:42.694735+00	1365568
2024-04-14 23:09:40.324716+00	1365567
2024-04-14 23:09:37.81466+00	1365566
2024-04-14 23:09:33.7076+00	1365565
2024-04-14 23:09:31.563236+00	1365564
2024-04-14 23:09:27.381311+00	1365563
2024-04-14 23:09:25.146864+00	1365562
2024-04-14 23:09:22.916133+00	1365561
2024-04-14 23:09:18.678939+00	1365560
2024-04-14 23:09:16.508811+00	1365559
2024-04-14 23:09:12.43699+00	1365558
2024-04-14 23:09:10.142914+00	1365557
2024-04-14 23:09:07.93643+00	1365556
2024-04-14 23:09:03.862565+00	1365555
2024-04-14 23:09:01.709152+00	1365554
2024-04-14 23:08:59.416108+00	1365553
2024-04-14 23:08:54.970725+00	1365552
2024-04-14 23:08:52.485792+00	1365551
2024-04-14 23:08:50.287292+00	1365550
2024-04-14 23:08:47.829421+00	1365549
2024-04-14 23:08:42.248153+00	1365548
2024-04-14 23:08:39.57846+00	1365547
2024-04-14 23:08:37.279125+00	1365546
2024-04-14 23:08:35.122076+00	1365545
2024-04-14 23:08:30.721405+00	1365544
2024-04-14 23:08:28.68333+00	1365543
2024-04-14 23:08:24.617249+00	1365542
2024-04-14 23:08:22.237699+00	1365541
2024-04-14 23:08:20.174768+00	1365540
2024-04-14 23:08:17.58309+00	1365539
2024-04-14 23:08:17.581942+00	1365538
2024-04-14 23:08:14.536807+00	1365537
2024-04-14 23:08:11.643037+00	1365536
2024-04-14 23:08:09.157933+00	1365535
2024-04-14 23:08:06.90603+00	1365534
2024-04-14 23:08:01.816813+00	1365533
2024-04-14 23:07:57.5987+00	1365532
2024-04-14 23:07:55.384755+00	1365531
2024-04-14 23:07:52.942162+00	1365530
2024-04-14 23:07:48.675018+00	1365529
2024-04-14 23:07:46.247855+00	1365528
2024-04-14 23:07:43.482351+00	1365527
2024-04-14 23:07:39.343364+00	1365526
2024-04-14 23:07:37.275255+00	1365525
2024-04-14 23:07:35.1971+00	1365524
2024-04-14 23:07:31.139631+00	1365523
2024-04-14 23:07:28.913928+00	1365522
2024-04-14 23:07:24.531577+00	1365521
2024-04-14 23:07:22.344067+00	1365520
2024-04-14 23:07:19.928727+00	1365519
2024-04-14 23:07:15.721826+00	1365518
2024-04-14 23:07:13.633859+00	1365517
2024-04-14 23:07:11.428387+00	1365516
2024-04-14 23:07:07.153472+00	1365515
2024-04-14 23:07:05.069568+00	1365514
2024-04-14 23:07:02.772056+00	1365513
2024-04-14 23:06:58.071029+00	1365512
2024-04-14 23:06:55.734188+00	1365511
2024-04-14 23:06:51.318476+00	1365510
2024-04-14 23:06:49.131143+00	1365509
2024-04-14 23:06:46.741201+00	1365508
2024-04-14 23:06:42.34335+00	1365507
2024-04-14 23:06:40.240625+00	1365506
2024-04-14 23:06:38.000883+00	1365505
2024-04-14 23:06:33.721905+00	1365504
2024-04-14 23:06:31.502651+00	1365503
2024-04-14 23:06:29.239165+00	1365502
2024-04-14 23:06:26.925741+00	1365501
2024-04-14 23:06:24.627612+00	1365500
2024-04-14 23:06:22.368791+00	1365499
2024-04-14 23:06:17.830643+00	1365498
2024-04-14 23:06:15.303387+00	1365497
2024-04-14 23:06:12.956087+00	1365496
2024-04-14 23:06:08.632794+00	1365495
2024-04-14 23:06:06.431158+00	1365494
2024-04-14 23:06:04.197069+00	1365493
2024-04-14 23:05:59.743359+00	1365492
2024-04-14 23:05:57.23988+00	1365491
2024-04-14 23:05:54.794024+00	1365490
2024-04-14 23:05:50.562323+00	1365489
2024-04-14 23:05:48.396681+00	1365488
2024-04-14 23:05:46.233264+00	1365487
2024-04-14 23:05:41.618878+00	1365486
2024-04-14 23:05:39.247379+00	1365485
2024-04-14 23:05:36.725362+00	1365484
2024-04-14 23:05:34.428337+00	1365483
2024-04-14 23:05:30.093123+00	1365482
2024-04-14 23:05:27.607902+00	1365481
2024-04-14 23:05:25.148692+00	1365480
2024-04-14 23:05:21.034684+00	1365479
2024-04-14 23:05:18.799718+00	1365478
2024-04-14 23:05:14.650898+00	1365477
2024-04-14 23:05:12.4615+00	1365476
2024-04-14 23:05:10.239747+00	1365475
2024-04-14 23:05:05.906428+00	1365474
2024-04-14 23:05:03.793503+00	1365473
2024-04-14 23:05:01.196291+00	1365472
2024-04-14 23:04:58.555492+00	1365471
2024-04-14 23:04:54.04017+00	1365470
2024-04-14 23:04:51.835071+00	1365469
2024-04-14 23:04:47.572066+00	1365468
2024-04-14 23:04:45.401512+00	1365467
2024-04-14 23:04:43.181775+00	1365466
2024-04-14 23:04:39.010376+00	1365465
2024-04-14 23:04:36.743248+00	1365464
2024-04-14 23:04:32.492555+00	1365463
2024-04-14 23:04:30.380489+00	1365462
2024-04-14 23:04:28.231789+00	1365461
2024-04-14 23:04:24.17504+00	1365460
2024-04-14 23:04:21.981206+00	1365459
2024-04-14 23:04:17.821038+00	1365458
2024-04-14 23:04:15.399007+00	1365457
2024-04-14 23:04:13.037355+00	1365456
2024-04-14 23:04:10.789361+00	1365455
2024-04-14 23:04:07.97747+00	1365454
2024-04-14 23:04:02.930644+00	1365453
2024-04-14 23:04:00.707948+00	1365452
2024-04-14 23:03:56.818078+00	1365451
2024-04-14 23:03:54.642607+00	1365450
2024-04-14 23:03:52.370688+00	1365449
2024-04-14 23:03:49.998799+00	1365448
2024-04-14 23:03:45.664008+00	1365447
2024-04-14 23:03:43.269882+00	1365446
2024-04-14 23:03:40.830053+00	1365445
2024-04-14 23:03:36.731193+00	1365444
2024-04-14 23:03:34.563057+00	1365443
2024-04-14 23:03:30.35265+00	1365442
2024-04-14 23:03:28.134824+00	1365441
2024-04-14 23:03:25.900568+00	1365440
2024-04-14 23:03:21.639952+00	1365439
2024-04-14 23:03:19.478341+00	1365438
2024-04-14 23:03:17.372709+00	1365437
2024-04-14 23:03:12.892162+00	1365436
2024-04-14 23:03:10.334546+00	1365435
2024-04-14 23:03:06.272662+00	1365434
2024-04-14 23:03:04.18173+00	1365433
2024-04-14 23:03:02.002443+00	1365432
2024-04-14 23:02:57.874913+00	1365431
2024-04-14 23:02:55.758479+00	1365430
2024-04-14 23:02:51.614421+00	1365429
2024-04-14 23:02:49.433239+00	1365428
2024-04-14 23:02:47.304264+00	1365427
2024-04-14 23:02:43.18037+00	1365426
2024-04-14 23:02:41.096584+00	1365425
2024-04-14 23:02:38.757202+00	1365424
2024-04-14 23:02:34.383942+00	1365423
2024-04-14 23:02:30.33834+00	1365422
2024-04-14 23:02:28.10106+00	1365421
2024-04-14 23:02:25.98248+00	1365420
2024-04-14 23:02:21.889941+00	1365419
2024-04-14 23:02:19.575477+00	1365418
2024-04-14 23:02:15.248656+00	1365417
2024-04-14 23:02:13.189743+00	1365416
2024-04-14 23:02:11.072445+00	1365415
2024-04-14 23:02:07.008074+00	1365414
2024-04-14 23:02:04.941773+00	1365413
2024-04-14 23:02:01.002428+00	1365412
2024-04-14 23:01:58.898795+00	1365411
2024-04-14 23:01:54.982435+00	1365410
2024-04-14 23:01:52.79056+00	1365409
2024-04-14 23:01:48.629105+00	1365408
2024-04-14 23:01:46.597578+00	1365407
2024-04-14 23:01:42.552552+00	1365406
2024-04-14 23:01:40.476913+00	1365405
2024-04-14 23:01:36.419236+00	1365404
2024-04-14 23:01:34.339503+00	1365403
2024-04-14 23:01:30.247838+00	1365402
2024-04-14 23:01:28.082428+00	1365401
2024-04-14 23:01:25.899133+00	1365400
2024-04-14 23:01:21.857589+00	1365399
2024-04-14 23:01:19.65416+00	1365398
2024-04-14 23:01:15.305538+00	1365397
2024-04-14 23:01:13.163664+00	1365396
2024-04-14 23:01:09.213186+00	1365395
2024-04-14 23:01:07.152653+00	1365394
2024-04-14 23:01:04.988383+00	1365393
2024-04-14 23:01:00.800233+00	1365392
2024-04-14 23:00:58.789583+00	1365391
2024-04-14 23:00:56.466881+00	1365390
2024-04-14 23:00:56.465799+00	1365389
2024-04-14 23:00:52.105663+00	1365388
2024-04-14 23:00:49.860831+00	1365387
2024-04-14 23:00:47.405173+00	1365386
2024-04-14 23:00:43.194366+00	1365385
2024-04-14 23:00:40.92764+00	1365384
2024-04-14 23:00:38.602626+00	1365383
2024-04-14 23:00:36.104835+00	1365382
2024-04-14 23:00:31.276883+00	1365381
2024-04-14 23:00:29.062587+00	1365380
2024-04-14 23:00:24.654878+00	1365379
2024-04-14 23:00:22.459943+00	1365378
2024-04-14 23:00:20.316601+00	1365377
2024-04-14 23:00:15.912415+00	1365376
2024-04-14 23:00:13.634871+00	1365375
2024-04-14 23:00:09.555697+00	1365374
2024-04-14 23:00:07.365913+00	1365373
2024-04-14 23:00:05.202263+00	1365372
2024-04-14 23:00:01.060084+00	1365371
2024-04-14 22:59:58.755666+00	1365370
2024-04-14 22:59:54.742396+00	1365369
2024-04-14 22:59:52.342745+00	1365368
2024-04-14 22:59:49.816765+00	1365367
2024-04-14 22:59:45.710646+00	1365366
2024-04-14 22:59:43.487429+00	1365365
2024-04-14 22:59:41.27187+00	1365364
2024-04-14 22:59:36.999205+00	1365363
2024-04-14 22:59:34.578395+00	1365362
2024-04-14 22:59:30.505202+00	1365361
2024-04-14 22:59:28.352197+00	1365360
2024-04-14 22:59:24.159853+00	1365359
2024-04-14 22:59:21.947434+00	1365358
2024-04-14 22:59:19.904159+00	1365357
2024-04-14 22:59:15.584686+00	1365356
2024-04-14 22:59:13.494391+00	1365355
2024-04-14 22:59:09.494104+00	1365354
2024-04-14 22:59:07.411782+00	1365353
2024-04-14 22:59:03.496551+00	1365352
2024-04-14 22:59:01.249217+00	1365351
2024-04-14 22:58:58.990229+00	1365350
2024-04-14 22:58:55.050469+00	1365349
2024-04-14 22:58:52.975258+00	1365348
2024-04-14 22:58:50.332339+00	1365347
2024-04-14 22:58:47.338448+00	1365346
2024-04-14 22:58:43.1777+00	1365345
2024-04-14 22:58:41.147156+00	1365344
2024-04-14 22:58:36.607916+00	1365343
2024-04-14 22:58:34.466997+00	1365342
2024-04-14 22:58:30.382794+00	1365341
2024-04-14 22:58:28.369064+00	1365340
2024-04-14 22:58:26.197469+00	1365339
2024-04-14 22:58:21.91379+00	1365338
2024-04-14 22:58:19.77072+00	1365337
2024-04-14 22:58:15.660967+00	1365336
2024-04-14 22:58:13.45747+00	1365335
2024-04-14 22:58:11.215258+00	1365334
2024-04-14 22:58:07.027515+00	1365333
2024-04-14 22:58:05.001222+00	1365332
2024-04-14 22:58:02.733862+00	1365331
2024-04-14 22:57:58.112892+00	1365330
2024-04-14 22:57:55.963713+00	1365329
2024-04-14 22:57:51.980326+00	1365328
2024-04-14 22:57:49.73649+00	1365327
2024-04-14 22:57:47.425689+00	1365326
2024-04-14 22:57:42.930235+00	1365325
2024-04-14 22:57:40.607053+00	1365324
2024-04-14 22:57:38.188143+00	1365323
2024-04-14 22:57:34.01161+00	1365322
2024-04-14 22:57:31.873779+00	1365321
2024-04-14 22:57:27.85736+00	1365320
2024-04-14 22:57:25.69001+00	1365319
2024-04-14 22:57:21.560097+00	1365318
2024-04-14 22:57:21.055874+00	1365317
2024-04-14 22:57:16.554465+00	1365316
2024-04-14 22:57:14.344988+00	1365315
2024-04-14 22:57:12.079877+00	1365314
2024-04-14 22:57:09.680893+00	1365313
2024-04-14 22:57:04.928266+00	1365312
2024-04-14 22:57:02.727759+00	1365311
2024-04-14 22:56:58.786185+00	1365310
2024-04-14 22:56:56.760836+00	1365309
2024-04-14 22:56:54.510559+00	1365308
2024-04-14 22:56:50.345158+00	1365307
2024-04-14 22:56:48.037762+00	1365306
2024-04-14 22:56:43.427817+00	1365305
2024-04-14 22:56:41.015316+00	1365304
2024-04-14 22:56:38.800743+00	1365303
2024-04-14 22:56:34.717809+00	1365302
2024-04-14 22:56:32.421033+00	1365301
2024-04-14 22:56:29.958804+00	1365300
2024-04-14 22:56:25.980518+00	1365299
2024-04-14 22:56:23.953071+00	1365298
2024-04-14 22:56:19.84855+00	1365297
2024-04-14 22:56:17.479782+00	1365296
2024-04-14 22:56:15.18367+00	1365295
2024-04-14 22:56:10.850993+00	1365294
2024-04-14 22:56:08.706558+00	1365293
2024-04-14 22:56:04.341482+00	1365292
2024-04-14 22:56:02.165369+00	1365291
2024-04-14 22:55:59.853448+00	1365290
2024-04-14 22:55:55.90505+00	1365289
2024-04-14 22:55:53.755646+00	1365288
2024-04-14 22:55:51.415879+00	1365287
2024-04-14 22:55:46.785849+00	1365286
2024-04-14 22:55:44.136795+00	1365285
2024-04-14 22:55:41.939879+00	1365284
2024-04-14 22:55:37.975787+00	1365283
2024-04-14 22:55:35.962171+00	1365282
2024-04-14 22:55:31.97906+00	1365281
2024-04-14 22:55:29.852109+00	1365280
2024-04-14 22:55:25.580392+00	1365279
2024-04-14 22:55:23.604823+00	1365278
2024-04-14 22:55:19.546135+00	1365277
2024-04-14 22:55:17.596163+00	1365276
2024-04-14 22:55:13.635901+00	1365275
2024-04-14 22:55:11.505159+00	1365274
2024-04-14 22:55:08.912487+00	1365273
2024-04-14 22:55:04.942041+00	1365272
2024-04-14 22:55:02.697647+00	1365271
2024-04-14 22:54:59.996178+00	1365270
2024-04-14 22:54:57.814152+00	1365269
2024-04-14 22:54:53.577436+00	1365268
2024-04-14 22:54:51.434443+00	1365267
2024-04-14 22:54:48.557889+00	1365266
2024-04-14 22:54:46.461316+00	1365265
2024-04-14 22:54:42.008124+00	1365264
2024-04-14 22:54:39.700915+00	1365263
2024-04-14 22:54:37.183583+00	1365262
2024-04-14 22:54:32.997408+00	1365261
2024-04-14 22:54:30.91723+00	1365260
2024-04-14 22:54:26.763998+00	1365259
2024-04-14 22:54:24.371481+00	1365258
2024-04-14 22:54:22.30609+00	1365257
2024-04-14 22:54:18.112419+00	1365256
2024-04-14 22:54:15.816108+00	1365255
2024-04-14 22:54:11.583145+00	1365254
2024-04-14 22:54:09.39525+00	1365253
2024-04-14 22:54:06.967612+00	1365252
2024-04-14 22:54:02.562227+00	1365251
2024-04-14 22:54:00.370527+00	1365250
2024-04-14 22:53:58.105259+00	1365249
2024-04-14 22:53:53.822899+00	1365248
2024-04-14 22:53:51.053087+00	1365247
2024-04-14 22:53:48.629899+00	1365246
2024-04-14 22:53:46.044268+00	1365245
2024-04-14 22:53:46.043087+00	1365244
2024-04-14 22:53:40.449966+00	1365243
2024-04-14 22:53:40.44912+00	1365242
2024-04-14 22:53:40.448228+00	1365241
2024-04-14 22:53:40.447385+00	1365240
2024-04-14 22:53:40.446514+00	1365239
2024-04-14 22:53:40.445681+00	1365238
2024-04-14 22:53:40.437964+00	1365237
2024-04-14 22:53:40.430493+00	1365236
2024-04-14 22:53:40.429573+00	1365235
2024-04-14 22:53:40.428753+00	1365234
2024-04-14 22:53:40.427955+00	1365233
2024-04-14 22:53:40.427584+00	1365232
2024-04-14 22:53:40.422831+00	1365231
2024-04-14 22:53:40.422019+00	1365230
2024-04-14 22:53:40.421187+00	1365229
2024-04-14 22:53:40.412491+00	1365228
2024-04-14 22:53:40.411467+00	1365227
2024-04-14 22:53:40.403315+00	1365226
2024-04-14 22:53:40.39926+00	1365225
2024-04-14 22:53:40.398398+00	1365224
2024-04-14 22:53:40.397575+00	1365223
2024-04-14 22:53:40.391057+00	1365222
2024-04-14 22:53:40.384298+00	1365221
2024-04-14 22:53:40.375841+00	1365220
2024-04-14 22:53:40.368649+00	1365219
2024-04-14 22:53:40.367338+00	1365218
2024-04-14 22:53:40.366528+00	1365217
2024-04-14 22:53:40.359014+00	1365216
2024-04-14 22:53:40.358158+00	1365215
2024-04-14 22:53:40.353318+00	1365214
2024-04-14 22:53:40.346408+00	1365213
2024-04-14 22:53:40.345511+00	1365212
2024-04-14 22:53:40.344735+00	1365211
2024-04-14 22:53:40.337025+00	1365210
2024-04-14 22:53:40.330091+00	1365209
2024-04-14 22:53:40.322852+00	1365208
2024-04-14 22:53:40.317907+00	1365207
2024-04-14 22:53:40.316924+00	1365206
2024-04-14 22:53:40.315913+00	1365205
2024-04-14 22:53:37.176594+00	1365204
2024-04-14 22:53:37.175573+00	1365203
2024-04-14 22:53:37.171415+00	1365202
2024-04-14 22:53:37.170421+00	1365201
2024-04-14 22:53:37.166187+00	1365200
2024-04-14 22:53:37.165753+00	1365199
2024-04-14 22:53:37.164982+00	1365198
2024-04-14 22:53:37.161704+00	1365197
2024-04-14 22:53:37.160695+00	1365196
2024-04-14 22:53:37.148139+00	1365195
2024-04-14 22:51:14.454813+00	1365194
2024-04-14 22:51:12.184157+00	1365193
2024-04-14 22:51:09.873412+00	1365192
2024-04-14 22:51:05.316589+00	1365191
2024-04-14 22:51:02.422221+00	1365190
2024-04-14 22:51:00.170764+00	1365189
2024-04-14 22:50:55.867064+00	1365188
2024-04-14 22:50:53.366117+00	1365187
2024-04-14 22:50:50.897815+00	1365186
2024-04-14 22:50:48.304934+00	1365185
2024-04-14 22:50:45.315501+00	1365184
2024-04-14 22:50:40.964444+00	1365183
2024-04-14 22:50:38.592243+00	1365182
2024-04-14 22:50:35.970008+00	1365181
2024-04-14 22:50:33.764414+00	1365180
2024-04-14 22:50:29.277076+00	1365179
2024-04-14 22:50:27.102427+00	1365178
2024-04-14 22:50:22.780709+00	1365177
2024-04-14 22:50:20.354306+00	1365176
2024-04-14 22:50:18.168803+00	1365175
2024-04-14 22:50:13.981212+00	1365174
2024-04-14 22:50:11.84598+00	1365173
2024-04-14 22:50:09.175521+00	1365172
2024-04-14 22:50:04.833471+00	1365171
2024-04-14 22:50:02.590285+00	1365170
2024-04-14 22:50:00.074199+00	1365169
2024-04-14 22:49:55.842218+00	1365168
2024-04-14 22:49:53.659573+00	1365167
2024-04-14 22:49:51.435782+00	1365166
2024-04-14 22:49:46.859289+00	1365165
2024-04-14 22:49:44.792063+00	1365164
2024-04-14 22:49:40.344687+00	1365163
2024-04-14 22:49:38.217901+00	1365162
2024-04-14 22:49:35.734655+00	1365161
2024-04-14 22:49:33.04627+00	1365160
2024-04-14 22:49:29.006787+00	1365159
2024-04-14 22:49:26.747234+00	1365158
2024-04-14 22:49:22.438461+00	1365157
2024-04-14 22:49:20.284459+00	1365156
2024-04-14 22:49:18.091711+00	1365155
2024-04-14 22:49:15.437141+00	1365154
2024-04-14 22:49:10.972812+00	1365153
2024-04-14 22:49:08.719268+00	1365152
2024-04-14 22:49:04.62176+00	1365151
2024-04-14 22:49:02.342162+00	1365150
2024-04-14 22:49:00.061095+00	1365149
2024-04-14 22:48:55.992311+00	1365148
2024-04-14 22:48:53.989472+00	1365147
2024-04-14 22:48:49.934363+00	1365146
2024-04-14 22:48:49.330232+00	1365145
2024-04-14 22:48:47.002036+00	1365144
2024-04-14 22:48:44.534424+00	1365143
2024-04-14 22:48:42.234154+00	1365142
2024-04-14 22:48:39.950966+00	1365141
2024-04-14 22:48:34.94181+00	1365140
2024-04-14 22:48:32.579045+00	1365139
2024-04-14 22:48:30.07047+00	1365138
2024-04-14 22:48:27.385113+00	1365137
2024-04-14 22:48:22.619699+00	1365136
2024-04-14 22:48:20.388888+00	1365135
2024-04-14 22:48:18.220648+00	1365134
2024-04-14 22:48:15.867107+00	1365133
2024-04-14 22:48:10.884026+00	1365132
2024-04-14 22:48:10.876312+00	1365131
2024-04-14 22:48:07.886074+00	1365130
2024-04-14 22:48:02.257897+00	1365129
2024-04-14 22:48:00.168249+00	1365128
2024-04-14 22:47:55.814043+00	1365127
2024-04-14 22:47:53.604942+00	1365126
2024-04-14 22:47:51.098252+00	1365125
2024-04-14 22:47:48.216589+00	1365124
2024-04-14 22:47:43.974484+00	1365123
2024-04-14 22:47:41.842456+00	1365122
2024-04-14 22:47:39.317221+00	1365121
2024-04-14 22:47:34.454094+00	1365120
2024-04-14 22:47:32.373422+00	1365119
2024-04-14 22:47:30.186115+00	1365118
2024-04-14 22:47:25.929582+00	1365117
2024-04-14 22:47:23.859914+00	1365116
2024-04-14 22:47:19.590523+00	1365115
2024-04-14 22:47:17.304993+00	1365114
2024-04-14 22:47:14.97223+00	1365113
2024-04-14 22:47:12.442188+00	1365112
2024-04-14 22:47:07.901127+00	1365111
2024-04-14 22:47:05.373358+00	1365110
2024-04-14 22:47:03.061095+00	1365109
2024-04-14 22:47:00.289064+00	1365108
2024-04-14 22:46:55.801205+00	1365107
2024-04-14 22:46:53.175819+00	1365106
2024-04-14 22:46:50.990307+00	1365105
2024-04-14 22:46:46.659312+00	1365104
2024-04-14 22:46:44.574092+00	1365103
2024-04-14 22:46:42.058631+00	1365102
2024-04-14 22:46:39.66626+00	1365101
2024-04-14 22:46:35.038352+00	1365100
2024-04-14 22:46:32.850608+00	1365099
2024-04-14 22:46:28.542898+00	1365098
2024-04-14 22:46:26.468936+00	1365097
2024-04-14 22:46:24.348777+00	1365096
2024-04-14 22:46:19.697495+00	1365095
2024-04-14 22:46:17.610482+00	1365094
2024-04-14 22:46:15.360274+00	1365093
2024-04-14 22:46:10.964079+00	1365092
